country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",12-02-2026 01:00:00,21.14472,79.107595,PM10,129,240,166
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",12-02-2026 01:00:00,21.14472,79.107595,NO2,32,108,58
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",12-02-2026 01:00:00,21.14472,79.107595,OZONE,3,44,15
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",12-02-2026 01:00:00,21.152875,79.0517531,CO,18,132,94
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",12-02-2026 01:00:00,21.143383,79.048912,SO2,11,48,24
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",12-02-2026 01:00:00,19.173852,77.296291,NH3,3,5,4
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",12-02-2026 01:00:00,19.173852,77.296291,SO2,NA,NA,NA
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",12-02-2026 01:00:00,19.173852,77.296291,OZONE,31,92,60
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",12-02-2026 01:00:00,19.1878657,72.8304069,OZONE,7,70,27
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",12-02-2026 01:00:00,19.1750,72.9419,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",12-02-2026 01:00:00,18.897756,72.813320,NO2,33,188,89
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",12-02-2026 01:00:00,19.000084,72.856730,PM10,89,157,121
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",12-02-2026 01:00:00,19.000084,72.856730,NH3,3,41,14
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",12-02-2026 01:00:00,19.000084,72.856730,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",12-02-2026 01:00:00,19.060498,72.923356,PM2.5,47,124,70
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",12-02-2026 01:00:00,19.0575752,73.0151367,PM2.5,52,116,84
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",12-02-2026 01:00:00,19.02579,73.10297,OZONE,1,66,10
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",12-02-2026 01:00:00,19.0630,73.1209,PM10,65,144,99
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",12-02-2026 01:00:00,19.0630,73.1209,NH3,5,11,7
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",12-02-2026 01:00:00,19.0630,73.1209,SO2,9,13,10
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",12-02-2026 01:00:00,19.265594,76.761463,CO,8,15,12
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",12-02-2026 01:00:00,19.265594,76.761463,OZONE,10,10,10
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",12-02-2026 01:00:00,19.0364585,72.8954371,CO,47,103,75
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",12-02-2026 01:00:00,19.10078,72.87462,SO2,19,25,21
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",12-02-2026 01:00:00,19.04946,72.9230,PM2.5,69,153,100
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",12-02-2026 01:00:00,19.04946,72.9230,PM10,121,181,144
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",12-02-2026 01:00:00,19.04946,72.9230,OZONE,1,92,18
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",12-02-2026 01:00:00,19.083694,72.920967,CO,10,68,38
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",12-02-2026 01:00:00,19.083694,72.920967,OZONE,1,75,24
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",12-02-2026 01:00:00,19.9591346,73.7788008,PM2.5,62,96,77
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",12-02-2026 01:00:00,19.090337,73.014232,SO2,5,15,9
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",12-02-2026 01:00:00,20.0073285,73.7762427,NH3,3,3,3
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",12-02-2026 01:00:00,20.021503,73.813844,PM10,67,160,106
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",12-02-2026 01:00:00,19.047000,72.874600,NH3,6,7,7
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",12-02-2026 01:00:00,21.121801,79.04952,SO2,17,70,34
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",12-02-2026 01:00:00,19.060498,72.923356,SO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",12-02-2026 01:00:00,18.63673,73.82487,OZONE,32,33,32
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",12-02-2026 01:00:00,18.614767,73.799516,PM10,96,197,147
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",12-02-2026 01:00:00,18.614767,73.799516,NO2,15,138,75
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",12-02-2026 01:00:00,18.614767,73.799516,OZONE,1,36,12
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",12-02-2026 01:00:00,18.605770,73.749976,PM10,NA,NA,NA
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",12-02-2026 01:00:00,18.605770,73.749976,CO,10,102,26
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",12-02-2026 01:00:00,18.501793,73.927532,PM10,NA,NA,NA
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",12-02-2026 01:00:00,18.573040,73.927715,OZONE,6,85,30
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",12-02-2026 01:00:00,18.536457,73.805454,PM2.5,70,288,151
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",12-02-2026 01:00:00,18.530085,73.849598,PM2.5,75,236,146
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",12-02-2026 01:00:00,18.547056,73.826908,PM2.5,NA,NA,NA
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",12-02-2026 01:00:00,18.664282,73.763966,NO2,24,146,67
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",12-02-2026 01:00:00, 16.5038,74.3623,PM2.5,65,147,107
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",12-02-2026 01:00:00, 16.5038,74.3623,CO,20,70,49
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",12-02-2026 01:00:00,19.26777,72.97182,OZONE,3,89,33
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",12-02-2026 01:00:00,19.222279,72.957979,NO2,17,65,38
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",12-02-2026 01:00:00,19.222279,72.957979,OZONE,23,90,52
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",12-02-2026 01:00:00,19.235581,73.159121,OZONE,8,78,18
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",12-02-2026 01:00:00,19.4458210,72.7988231,PM2.5,65,89,77
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",12-02-2026 01:00:00,19.4458210,72.7988231,PM10,92,120,107
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",12-02-2026 01:00:00,19.4458210,72.7988231,NO2,13,41,24
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",12-02-2026 01:00:00,19.4458210,72.7988231,NH3,2,3,3
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",12-02-2026 01:00:00,25.5586,91.8985,CO,8,47,21
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",12-02-2026 01:00:00,25.5586,91.8985,OZONE,19,42,32
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",12-02-2026 01:00:00,23.7176342,92.7192841,CO,3,4,3
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",12-02-2026 01:00:00,25.6635413,94.0989878,PM10,23,88,46
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",12-02-2026 01:00:00,25.6635413,94.0989878,NO2,3,4,3
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",12-02-2026 01:00:00,25.6635413,94.0989878,OZONE,3,17,5
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",12-02-2026 01:00:00,20.832874,85.104082,PM2.5,78,329,173
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",12-02-2026 01:00:00,20.832874,85.104082,PM10,98,201,147
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",12-02-2026 01:00:00,20.832874,85.104082,NH3,8,13,11
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",12-02-2026 01:00:00,20.832874,85.104082,OZONE,2,210,29
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",12-02-2026 01:00:00,21.51161,86.89088,CO,26,48,37
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",12-02-2026 01:00:00,22.1166054,85.3945546,NO2,11,94,39
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",12-02-2026 01:00:00,21.941841,86.728318,PM2.5,68,180,108
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",12-02-2026 01:00:00,21.941841,86.728318,PM10,82,134,107
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",12-02-2026 01:00:00,21.941841,86.728318,CO,28,52,43
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",12-02-2026 01:00:00,21.941841,86.728318,OZONE,8,114,67
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",12-02-2026 01:00:00,20.240790,85.836784,NH3,6,15,9
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",12-02-2026 01:00:00,20.240790,85.836784,SO2,8,14,10
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",12-02-2026 01:00:00,20.34652,85.81630,SO2,5,23,9
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",12-02-2026 01:00:00,26.1403345,85.3650192,OZONE,6,72,34
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",12-02-2026 01:00:00,26.1209,85.3647,PM2.5,87,107,93
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",12-02-2026 01:00:00,26.1209,85.3647,SO2,4,9,7
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",12-02-2026 01:00:00,25.586562,85.043586,PM2.5,74,300,124
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",12-02-2026 01:00:00,25.586562,85.043586,CO,20,85,60
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",12-02-2026 01:00:00,25.586562,85.043586,OZONE,22,66,43
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",12-02-2026 01:00:00,25.592539,85.227158,PM2.5,138,348,251
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",12-02-2026 01:00:00,25.592539,85.227158,OZONE,6,13,10
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",12-02-2026 01:00:00,25.610369,85.132568,CO,6,34,6
India,Bihar,Patna,"Muradpur, Patna - BSPCB",12-02-2026 01:00:00,25.619651,85.147382,PM2.5,48,190,78
India,Bihar,Patna,"Muradpur, Patna - BSPCB",12-02-2026 01:00:00,25.619651,85.147382,PM10,82,167,114
India,Bihar,Patna,"Muradpur, Patna - BSPCB",12-02-2026 01:00:00,25.619651,85.147382,NO2,10,37,15
India,Bihar,Patna,"Muradpur, Patna - BSPCB",12-02-2026 01:00:00,25.619651,85.147382,NH3,NA,NA,NA
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",12-02-2026 01:00:00,25.599486,85.113666,PM10,81,181,117
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",12-02-2026 01:00:00,26.80365,84.51954,PM2.5,53,150,86
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",12-02-2026 01:00:00,26.80365,84.51954,PM10,50,112,79
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",12-02-2026 01:00:00,26.80365,84.51954,SO2,14,20,17
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",12-02-2026 01:00:00,25.251013,86.989001,NO2,4,11,8
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",12-02-2026 01:00:00,25.251013,86.989001,NH3,1,1,1
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",12-02-2026 01:00:00,25.265194,87.012947,SO2,44,54,49
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",12-02-2026 01:00:00,25.204762,85.514960,SO2,10,10,10
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",12-02-2026 01:00:00,25.204762,85.514960,CO,53,104,77
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",12-02-2026 01:00:00,25.567520,83.966379,PM2.5,50,140,78
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",12-02-2026 01:00:00,25.567520,83.966379,CO,20,29,25
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",12-02-2026 01:00:00,25.7808257,84.7446768,PM2.5,15,311,90
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",12-02-2026 01:00:00,25.7808257,84.7446768,PM10,22,267,106
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",12-02-2026 01:00:00,24.792403,84.992416,PM2.5,25,150,65
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",12-02-2026 01:00:00,24.792403,84.992416,PM10,66,271,138
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",12-02-2026 01:00:00,24.792403,84.992416,OZONE,16,38,22
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",12-02-2026 01:00:00,24.762518,84.982348,SO2,6,12,9
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",12-02-2026 01:00:00,25.697189,85.245900,CO,13,57,38
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",12-02-2026 01:00:00,25.560083,87.553265,NH3,1,1,1
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",12-02-2026 01:00:00,25.560083,87.553265,CO,82,101,93
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",12-02-2026 01:00:00,25.560083,87.553265,OZONE,5,72,7
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",12-02-2026 01:00:00,26.0881305,87.93840336,PM2.5,28,306,135
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",12-02-2026 01:00:00,26.0881305,87.93840336,PM10,49,144,90
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",12-02-2026 01:00:00,26.0881305,87.93840336,NO2,9,12,11
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",12-02-2026 01:00:00,26.0881305,87.93840336,SO2,7,10,8
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",12-02-2026 01:00:00,27.308328,84.531742,SO2,NA,NA,NA
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",12-02-2026 01:00:00,27.308328,84.531742,OZONE,10,10,10
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",12-02-2026 01:00:00,26.63086,84.90051,PM10,55,152,93
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",12-02-2026 01:00:00,26.63086,84.90051,SO2,2,3,3
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",12-02-2026 01:00:00,26.63086,84.90051,CO,30,48,40
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",12-02-2026 01:00:00,26.11442,85.39813,CO,25,88,60
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",12-02-2026 01:00:00,26.1403345,85.3650192,PM2.5,82,96,90
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",12-02-2026 01:00:00,26.987634,94.636574,NO2,29,70,48
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",12-02-2026 01:00:00,26.987634,94.636574,CO,17,90,68
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",12-02-2026 01:00:00,26.146529,87.454184,CO,25,100,28
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",12-02-2026 01:00:00,26.146529,87.454184,OZONE,10,11,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",12-02-2026 01:00:00,25.5626095,84.663264,PM2.5,17,48,33
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",12-02-2026 01:00:00,24.75746,84.366208,NO2,7,8,8
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",12-02-2026 01:00:00,24.75746,84.366208,SO2,7,15,10
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",12-02-2026 01:00:00,25.42742023,86.13886079,NO2,3,11,9
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",12-02-2026 01:00:00,26.187500,91.744194,PM10,NA,NA,NA
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",12-02-2026 01:00:00,26.187500,91.744194,CO,13,88,62
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",12-02-2026 01:00:00,26.181742,91.78063,CO,4,48,36
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",12-02-2026 01:00:00,26.349082,92.68449,PM10,84,133,112
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",12-02-2026 01:00:00,26.349082,92.68449,NO2,1,1,1
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",12-02-2026 01:00:00,26.349082,92.68449,OZONE,9,9,9
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",12-02-2026 01:00:00,26.446912,91.439057,CO,20,22,21
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",12-02-2026 01:00:00,14.675886,77.593027,SO2,9,12,10
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",12-02-2026 01:00:00,13.204880,79.097889,NO2,24,31,27
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",12-02-2026 01:00:00,14.465052,78.824187,NO2,19,25,23
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",12-02-2026 01:00:00,16.9872867,81.7363176,NH3,5,6,6
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",12-02-2026 01:00:00,16.536107,80.594233,PM2.5,56,132,88
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",12-02-2026 01:00:00,16.486692,80.699436,NH3,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",12-02-2026 01:00:00,16.486692,80.699436,OZONE,21,27,22
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",12-02-2026 01:00:00,16.509717,80.612222,PM2.5,49,132,84
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",12-02-2026 01:00:00,16.509717,80.612222,NO2,20,57,36
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",12-02-2026 01:00:00,11.654054,92.734055,SO2,NA,NA,NA
India,Andaman and Nicobar,Sri Vijaya Puram,"Police Line, Sri Vijaya Puram - ANPCC",12-02-2026 01:00:00,11.654054,92.734055,CO,NA,NA,NA
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",12-02-2026 01:00:00,16.5150833,80.5181667,NO2,19,80,36
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",12-02-2026 01:00:00,16.5150833,80.5181667,SO2,16,21,18
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",12-02-2026 01:00:00,17.72,83.3,PM10,100,397,162
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",12-02-2026 01:00:00,17.72,83.3,NH3,3,4,3
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",12-02-2026 01:00:00,26.10887,91.589544,NO2,13,24,16
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",12-02-2026 01:00:00,21.194815,81.314770,NH3,1,11,3
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",12-02-2026 01:00:00,21.194815,81.314770,SO2,6,11,8
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",12-02-2026 01:00:00,21.185571,81.343175,NH3,3,92,30
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",12-02-2026 01:00:00,21.224231,81.408350,PM10,32,86,59
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",12-02-2026 01:00:00,21.224231,81.408350,NH3,4,5,5
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",12-02-2026 01:00:00,21.224231,81.408350,OZONE,4,14,8
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",12-02-2026 01:00:00,22.08815,82.13737,NO2,20,176,46
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",12-02-2026 01:00:00,22.08815,82.13737,CO,23,105,65
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",12-02-2026 01:00:00,22.118125,83.140608,PM2.5,42,74,56
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",12-02-2026 01:00:00,22.118125,83.140608,NO2,8,21,12
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",12-02-2026 01:00:00,22.118125,83.140608,NH3,5,5,5
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",12-02-2026 01:00:00,22.118125,83.140608,SO2,3,31,8
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",12-02-2026 01:00:00,22.118125,83.140608,OZONE,6,86,29
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",12-02-2026 01:00:00,22.368195,82.746431,NH3,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",12-02-2026 01:00:00,22.348441,82.549611,CO,19,41,31
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",12-02-2026 01:00:00,22.126650,83.483212,PM2.5,42,121,64
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",12-02-2026 01:00:00,22.126650,83.483212,NH3,2,2,2
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",12-02-2026 01:00:00,22.1910172,83.5197009,PM2.5,NA,NA,NA
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",12-02-2026 01:00:00,21.258815,81.578979,PM2.5,NA,NA,NA
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",12-02-2026 01:00:00,21.219665,81.630094,PM10,43,153,88
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",12-02-2026 01:00:00,21.219665,81.630094,NO2,2,66,31
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",12-02-2026 01:00:00,21.237755,81.705301,NO2,NA,NA,NA
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",12-02-2026 01:00:00,21.237755,81.705301,OZONE,NA,NA,NA
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",12-02-2026 01:00:00,21.371751,81.664929,PM10,39,155,116
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",12-02-2026 01:00:00,21.371751,81.664929,NO2,19,58,41
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",12-02-2026 01:00:00,21.371751,81.664929,SO2,2,4,3
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",12-02-2026 01:00:00,22.06631475,83.33820077,CO,16,48,16
India,Delhi,Delhi,"Alipur, Delhi - DPCC",12-02-2026 01:00:00,28.815329,77.153010,CO,4,62,27
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",12-02-2026 01:00:00,28.6811736,77.3025234,PM10,117,287,200
India,Delhi,Delhi,"ITO, Delhi - CPCB",12-02-2026 01:00:00,28.628624,77.241060,NO2,22,126,61
India,Delhi,Delhi,"ITO, Delhi - CPCB",12-02-2026 01:00:00,28.628624,77.241060,SO2,5,20,14
India,Delhi,Delhi,"ITO, Delhi - CPCB",12-02-2026 01:00:00,28.628624,77.241060,CO,10,107,46
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",12-02-2026 01:00:00,28.732820,77.170633,NO2,106,167,133
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",12-02-2026 01:00:00,28.732820,77.170633,NH3,15,41,34
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",12-02-2026 01:00:00,28.732820,77.170633,SO2,45,68,54
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",12-02-2026 01:00:00,28.695381,77.181665,PM10,129,491,267
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",12-02-2026 01:00:00,28.4706914,77.1099364,PM2.5,80,349,217
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",12-02-2026 01:00:00,28.4706914,77.1099364,PM10,127,363,212
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",12-02-2026 01:00:00,28.7256504,77.2011573,PM10,23,476,228
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",12-02-2026 01:00:00,28.7256504,77.2011573,CO,28,119,48
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",12-02-2026 01:00:00,28.7256504,77.2011573,OZONE,6,101,20
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",12-02-2026 01:00:00,26.2271665,84.3570427,OZONE,12,14,13
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",12-02-2026 01:00:00,30.751462,76.762879,NO2,10,16,12
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",12-02-2026 01:00:00,30.751462,76.762879,CO,18,32,24
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",12-02-2026 01:00:00,30.719859,76.738637,PM2.5,15,110,51
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",12-02-2026 01:00:00,30.719859,76.738637,PM10,43,119,70
India,Bihar,Patna,"Samanpura, Patna - BSPCB",12-02-2026 01:00:00,25.596727,85.085624,OZONE,7,93,16
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",12-02-2026 01:00:00,25.366336,87.117468,SO2,15,27,17
